duration;iterationCount;patternLength;textLength
15709;5308;825;9391
8792;7340;544;6665
2625;2478;913;2652
9583;8963;2178;9372
7625;7750;2792;9242
8833;7995;3322;8211
1166;896;229;840
542;317;125;700
19792;7062;1563;6211
9167;8411;3053;9003
5833;4889;1280;5960
3083;2578;349;7560
5167;4419;1634;4152
6000;5133;1498;4251
7250;6907;2739;8664
500;163;32;266
1667;1589;560;9869
5250;4068;172;5212
10958;9404;2982;6457
1958;1248;235;6732
6916;5077;222;5222
9917;9708;4270;8731
4542;4229;1501;4397
3625;3145;582;5907
33834;11165;1634;9461
13459;9744;2879;8583
1834;1601;774;3499
333;145;38;1030
4792;4156;958;4124
6292;4561;834;4570
11166;8932;2832;6169
19500;12690;4959;9993
7000;5520;1743;3816
3750;2973;171;8781
13083;10832;3309;7620
11625;5968;540;5424
500;299;103;547
20125;4515;1438;4582
8208;6059;2052;4355
7250;6260;1818;8536
12708;10917;2173;8996
6167;5037;2206;9058
8083;6682;1956;7008
12042;3904;1037;6909
5250;4824;1722;4898
4750;3884;403;4238
3417;1774;337;2413
12583;3793;1347;9163
917;925;358;6409
15250;12655;4157;8482
3083;2468;86;2887
3417;3221;1414;2860
3792;2770;797;3548
2041;1831;610;1356
458;287;37;383
458;346;75;323
4375;2277;620;5039
4125;3575;493;4756
750;562;189;2276
10542;9563;2549;8367
8542;7016;1514;5890
2125;1864;557;1871
10334;8803;1555;7619
1792;795;264;566
1167;985;309;672
4542;3795;1789;8765
9916;8075;2155;9151
1666;1608;625;4231
3167;3172;1444;4288
9750;8461;2232;9910
5667;4529;1214;3761
6875;6855;3149;8424
6542;5343;1158;7087
2583;2492;623;6637
9417;7990;533;8506
8167;4334;1796;4598
1708;1695;664;1782
625;511;225;455
5167;5198;1867;8193
2000;2018;774;2439
6500;6209;1769;6945
6667;6882;2890;7375
13125;10972;2265;9902
11375;8896;512;8824
459;203;77;209
7500;5708;620;5904
5875;4953;1567;9640
6333;5023;110;7080
2292;2176;692;2525
6209;4488;1124;7029
2000;1499;564;1836
2042;1637;533;4295
6834;6910;2315;8893
4834;4122;1608;9980
6833;5443;1214;5864
4083;3965;1353;3172
9333;8438;1570;8701
5000;4497;1060;4870
6417;6659;2244;7051
4125;4482;2107;6552
6458;5991;1214;5048
12833;12151;2989;9270
3792;4006;1668;3925
1583;1466;432;1518
17750;7719;1241;9968
2125;1839;609;4705
3709;2458;983;2281
583;395;174;412
750;486;58;1979
4166;2568;866;2496
292;144;67;164
2500;2725;1278;7972
5250;4434;469;4044
11083;8405;981;8746
7000;5466;1577;4655
5500;4416;189;9658
3708;3582;992;2771
2500;2600;1003;4450
6084;4456;712;7996
459;282;92;191
11875;8842;4262;9934
3333;3036;594;3114
8042;7604;1854;5656
6542;6295;1691;8917
500;368;159;1849
8167;7550;2043;5368
4166;2583;1227;2625
9750;7637;1043;9180
9000;8439;3780;9366
7041;6083;758;7704
1458;1207;35;5358
1042;892;188;787
3084;2268;1018;4156
1209;1006;95;6885
10500;10001;4138;8641
2000;1781;374;1751
5875;5707;1678;6806
5625;5732;1938;7388
666;594;204;607
1917;1846;584;2207
6042;4698;1429;3647
4625;4266;880;4129
3417;2929;787;3827
4291;4782;2270;4833
583;473;80;516
5250;4466;88;7155
417;335;60;654
10750;9476;3208;6447
375;297;68;556
11584;10159;2990;7592
458;260;99;218
22125;8390;3857;8470
9083;7439;2432;7114
6375;4939;89;7158
4209;3117;1237;3001
500;277;76;225
11000;9964;3794;8401
4625;3554;120;7204
5042;3974;1888;3989
2459;2075;440;3204
3750;3662;1265;4829
5000;4755;1617;5586
4583;3979;736;3192
1209;1102;468;1269
2375;2417;1070;2398
2042;1831;460;6207
3125;2595;286;7265
1917;1582;162;1576
1708;1458;313;1731
4125;3636;606;4328
6750;6946;2633;7080
459;239;75;3316
8666;8077;3274;7593
6584;6592;2082;4626
11250;10562;3855;8858
2042;2153;763;1800
4167;4222;1140;6869
7083;5723;1346;5085
1500;1257;540;1477
3709;3244;881;8083
5625;5577;2003;4134
1000;836;221;932
9750;8328;2863;7900
3500;2773;154;2665
11083;9919;1814;8942
2375;2251;818;3029
1667;1401;251;1158
750;669;205;665
4875;4591;1103;9588
541;443;171;681
1292;897;27;1452
8666;8622;2788;6928
4709;3368;1218;2531
4958;4811;1748;7117
9458;8785;1793;6800
791;668;57;1707
3458;3559;1252;3694
3417;2896;612;5236
2500;2196;471;2075
10541;8591;2208;7087
542;299;129;1038
4042;3957;1181;8925
417;268;69;229
1625;1681;635;4092
4041;3372;273;8827
834;814;211;608
6459;6253;2090;5741
8667;6437;1127;7129
9041;7772;763;8800
5084;3750;1039;2823
1667;1596;624;1558
2542;2029;101;4776
3625;3433;919;3187
2750;2888;1115;5847
9709;8316;1215;9871
667;501;118;387
9709;6909;313;6417
7417;7338;2023;7666
1708;1315;161;1843
9583;8643;2510;7329
10750;8954;2180;8745
4750;4529;2191;5368
1417;1097;77;1112
3042;2215;314;5169
2209;2198;698;4649
4417;3764;51;7947
3750;3602;1207;2696
2667;2526;693;4717
5750;4844;420;7329
5250;4638;882;4040
10334;8554;301;8926
5500;3778;1418;3663
6250;5354;1545;8177
6209;4395;455;5355
1958;1857;519;4734
4000;3190;1478;6896
3584;3633;1509;3210
8959;7591;2546;7927
2000;1885;767;1642
750;540;14;1559
958;821;196;813
2208;2173;527;1974
7500;7182;2094;6157
875;775;279;967
7083;5984;2174;8062
11000;9550;2664;8622
7875;6308;1856;4998
6375;5451;371;7145
1708;1740;578;2048
6459;4633;541;9908
5125;4424;328;7536
8791;7183;1071;7811
4459;4343;1367;3484
9375;7530;49;7565
2708;2528;658;2408
8792;7466;719;6502
4916;3281;770;2583
6000;5061;499;7837
1666;1290;47;1576
10750;9706;3464;7837
1750;352;90;1003
958;871;252;661
8292;7901;2139;9360
10792;9428;2607;9349
375;400;189;731
7292;6703;1607;9141
5375;5041;1135;3880
7209;6344;943;7192
4792;3794;1307;2690
5292;4226;1574;4671
333;94;13;106
8375;7032;1982;6314
6542;6081;1377;6424
11250;10064;3239;7496
1042;888;58;1022
5667;4569;1431;3488
3417;3353;1046;2520
1584;1569;710;2091
18916;5635;994;4627
1291;273;74;210
12291;4164;637;6456
1125;311;120;406
8792;7172;3050;6385
5292;3995;1059;3943
7833;6801;2641;6148
1708;1251;78;3932
10333;9594;4068;9032
6916;5577;66;6452
333;230;89;195
6250;5198;227;6555
7416;6744;2526;5693
4750;3285;757;2698
625;486;160;378
5833;4882;426;6803
7292;6134;1940;5580
4042;3794;1271;3708
5250;4917;1666;3950
3167;3016;872;8706
9583;8734;1625;9485
7959;7707;2118;8403
1833;1667;549;1118
1709;1799;839;1801
14167;13591;3613;9934
2000;1830;474;2858
11792;10589;3480;8041
10625;8017;2144;5753
3958;3175;52;5093
5000;4721;1278;6742
1791;1362;146;1596
3333;3469;1502;4263
1125;850;86;910
7875;6511;365;9098
1000;779;295;2258
7333;6749;2958;8458
2667;1491;601;2139
791;773;366;1154
1083;745;20;727
3000;2319;48;8538
7000;7244;3018;7869
3250;3544;1624;8114
8625;7880;2063;9173
13083;11052;2076;9076
4000;3530;678;3408
2542;2426;846;3105
3792;2771;1012;3794
9584;9608;4673;9818
8792;7679;1099;7669
9625;9110;3157;6321
11833;10909;3690;7910
6500;6014;1580;8931
5792;5271;2577;6327
1250;1073;257;2572
11209;11188;3735;7814
3083;2240;956;2532
4083;3943;1328;2756
5250;4957;1383;3847
291;190;75;205
2417;2202;644;3778
5792;5292;793;4817
4750;4717;1738;3974
2791;2546;545;2083
792;878;401;830
417;258;93;282
2167;2282;955;2208
1791;1626;414;8396
4209;4450;1684;4654
6000;5847;1767;8454
8833;8091;1206;7596
7667;6683;2508;5830
11167;10445;4021;9199
1208;1068;215;1378
1500;1374;349;1519
13500;11879;2763;9293
1042;946;320;2613
3375;2803;97;4752
5125;3994;1206;2777
6791;5418;1263;5291
7625;6162;149;6490
3834;3559;707;4697
4166;4048;1621;9773
14375;11069;2978;9500
10292;6883;1572;9206
10375;9103;979;8509
1042;759;251;513
6833;6525;1656;6568
4208;3373;1342;2797
5834;5698;1930;6762
4750;4575;1250;4834
3666;3591;1219;4309
13125;11877;3347;8903
2791;2509;588;2210
3000;2146;1019;2996
9958;5253;1835;4694
5250;4092;1804;7060
9958;9590;2385;9007
3333;3016;561;3712
834;748;317;1022
1458;1168;11;2754
458;369;90;580
5584;4811;314;6066
375;286;35;2049
8375;7927;1673;6127
2375;1297;490;1079
1917;1545;145;1387
6458;5244;518;5169
375;282;67;363
3000;1924;729;4870
7125;7121;3468;9238
1083;1220;571;1222
7542;6926;1176;7587
1292;943;120;3794
1334;1207;401;1172
7167;6540;2871;6495
4792;3917;1427;3896
10209;9719;3728;9367
2791;2784;811;2153
11083;10433;2474;8128
13292;12123;3651;8721
4792;4141;282;4141
208;73;22;306
5375;4539;303;4414
4667;3898;312;5319
5000;5152;2454;8717
9375;3644;238;3491
7208;7286;2603;6747
459;319;54;403
2833;2560;742;3471
11041;8881;880;8124
2417;2219;503;6975
11125;10497;2003;8301
7000;5963;1994;6088
2916;1661;368;1778
4708;3437;549;2963
10209;10596;3656;7974
3542;2701;961;1944
4625;3324;942;5586
3792;3208;1165;3054
6709;5279;1535;6191
6291;4575;659;8050
5250;4440;1146;4304
9041;7748;1599;9184
666;395;139;405
4625;3010;909;2844
5959;3999;361;6748
5875;4667;1522;9825
3375;2743;466;3325
7250;4570;1175;3361
7209;5750;2711;8750
4750;1325;464;1068
2917;2119;559;2132
4542;4276;1346;6137
2326875;11023;4453;9702
2875;1684;560;4431
5625;4927;1322;5076
6750;5757;1558;7449
2792;2823;927;1890
6500;4295;1593;7797
19917;5904;314;7770
25000;7167;3171;6759
4083;4003;1614;3920
6333;5482;2101;5026
12417;10173;1504;8711
28792;9697;1237;8189
15625;4924;64;5626
5833;3857;558;3311
9917;4163;1997;9711
6458;4888;841;6619
11750;10185;3412;8414
5209;3720;929;3221
2167;1571;97;8275
9209;7976;2623;6514
4334;4733;1871;3978
4417;3744;306;3454
10667;9784;4401;9692
833;764;261;610
4416;1238;581;2541
917;418;136;431
8166;7527;2217;5901
4459;4458;1850;7549
2584;2184;227;5523
10125;8550;2125;9405
6208;5031;1456;6673
8083;6162;2063;7159
2250;2219;800;2391
12584;4526;1432;4560
11000;3575;183;3419
13542;4690;580;6086
8500;3084;758;2687
5208;1669;444;1550
18042;7122;2548;5217
6042;5314;2168;6119
9208;7287;1782;7404
2291;1882;84;2597
8750;7174;2232;7197
5917;5810;2243;5346
3917;2493;97;9690
1500;1168;244;1527
1375;1069;188;1353
917;745;71;1962
4458;1364;316;1193
10000;3350;381;3772
12375;3551;1021;4291
750;380;179;2564
459;345;72;703
7250;6374;1470;5711
8916;7605;2977;6661
4083;3693;1417;3509
8917;8306;3848;9435
3000;2875;834;6008
4917;4076;515;5773
7416;6742;1310;5689
3667;2854;58;9877
1209;1137;555;1297
10916;9316;1185;7923
2084;2037;672;1361
4250;3191;1552;3308
3000;1550;583;1204
2333;2064;295;7339
3083;1812;702;1703
7917;4478;103;7394
27625;7772;1539;9962
3292;2437;362;6618
958;635;15;720
5333;4293;106;5165
5333;3707;1758;3798
1375;1388;401;1617
3125;1131;232;3845
2458;2267;662;1946
8833;6740;1351;5458
458;343;16;328
2250;1845;276;1915
5833;4871;2109;4451
7958;7475;1841;5703
3833;4060;1761;4825
3875;4385;2001;4114
5542;5519;1630;4095
3584;2616;961;2725
2334;482;126;2061
11875;4339;1337;9000
1003708;5606;752;7943
3917;3063;497;3819
709;478;156;2722
273917;3398;138;4424
3708;1053;381;6097
13583;10539;2428;9192
583;248;94;1893
2208;1908;335;1738
4375;2773;1020;6803
4458;3761;91;3617
77917;1371;597;2276
12625;4701;1351;8469
9917;8244;1035;7991
4417;3633;522;4030
4541;4334;1161;4406
2750;2510;684;1937
2833;2539;491;2650
9083;7671;1854;6757
4958;3455;1050;3980
2750;2614;800;1886
1792;1449;133;1451
4667;5015;2204;4765
1083;987;378;2584
9625;9019;3789;9084
7458;6478;676;6121
9917;9725;4087;9866
9500;7813;2658;6475
2709;2409;569;7580
12917;9226;3010;6027
8708;7668;2845;6040
9834;8426;2275;8174
5625;5626;2053;5187
9166;7862;1833;6251
2583;2587;922;1908
1625;1596;594;1261
3834;3910;1314;2883
917;589;241;8522
3334;3058;838;3084
1125;925;271;1167
1167;1167;419;1838
6708;6292;1759;5898
4166;2905;690;2453
13709;12063;3138;8608
3875;3600;1018;6272
11250;10414;4097;9518
5292;3989;1139;6162
10667;9043;2351;8904
9875;8968;3691;9848
9750;8714;3239;7578
9916;7547;889;8639
2875;2451;409;2789
1000;880;133;1061
8416;7790;3151;7968
12667;9875;4257;9992
2958;2569;344;8620
4958;4382;2083;6317
2500;2110;332;2154
2583;2652;1006;3142
3125;1800;627;4549
8584;6437;1465;5214
6458;5480;478;7655
1709;1650;602;2888
13792;11597;2507;9576
12541;10995;2653;9539
8333;4826;42;4643
7000;4027;1824;9882
458;347;69;283
3458;2851;202;7462
500;352;120;339
500;281;98;1730
8083;7259;800;9937
12875;11554;3193;9233
7250;6930;1690;5898
10333;8846;951;8206
11583;9735;1625;7908
875;729;166;720
2917;3080;1098;3175
5834;5762;1828;4302
9375;8488;2559;6792
5541;5643;2178;5662
2292;1143;377;802
2500;2092;115;2418
10041;8980;1297;8443
8250;8111;3648;8145
5750;4798;1442;3907
3458;3117;346;3269
916;691;36;1183
2417;2479;863;2308
15584;14013;3788;9929
6167;6111;1743;5490
7083;6241;2839;7076
6208;5151;239;6100
11584;9563;384;9947
3333;2699;213;5330
500;298;95;2457
10542;8880;1713;7043
4792;4476;1181;5414
5042;5139;2277;8362
6875;6564;1615;5082
2167;1949;315;1766
3208;3301;1129;3034
5375;5680;2310;6984
2208;2051;541;1469
1792;1850;589;2279
3333;2955;414;2586
2375;2294;749;1972
8541;7870;2822;7184
2292;2129;613;2133
6792;7008;2596;9452
12416;11179;3324;8296
1375;1555;662;2001
11125;9983;4357;8939
4291;4368;1552;4356
1417;1338;308;1579
4125;2959;651;4483
4458;3837;541;5375
1708;1617;495;1996
4958;3775;1101;2825
7500;5964;1290;5366
1375;1260;143;4133
7583;7428;1933;8455
1750;1767;849;2712
5750;5039;2141;5108
5834;4830;37;9000
4458;1361;498;1814
6584;2052;302;7167
3542;1265;408;1431
3000;1190;508;1603
4583;1826;757;2313
1417;423;208;481
19916;6529;1684;4794
6958;2581;794;3063
6750;2278;552;2256
10292;8860;1840;9456
4625;3947;561;3741
3583;3461;727;3626
8791;6713;2093;7630
4250;4016;1363;5273
4292;4444;1505;9824
9584;8472;1227;9720
2792;2646;847;1974
375;324;79;405
583;481;94;969
7833;5552;1701;4869
2125;1983;416;4287
792;528;225;599
1917;1749;536;1777
625;500;95;444
1458;1372;421;3700
6792;4810;2038;4899
2916;2572;218;2865
3000;3132;1446;9971
3667;3258;1047;5916
11625;10321;2937;8813
7667;7008;2953;9643
8667;5359;1487;4169
4292;3647;251;3819
7833;7556;2737;6376
2542;2445;1053;3742
750;411;139;2538
6083;4807;1542;4144
1167;1165;486;1150
12541;11733;4044;9522
1500;1249;60;3211
8000;7848;2115;9117
10041;7718;1360;6241
5292;5263;1895;6813
4875;4785;1657;3813
1417;1288;516;1427
8584;6827;1490;7770
3375;2816;234;4384
2708;2498;385;5812
7125;5904;82;7334
458;170;69;148
3958;4223;1735;4521
3208;3220;1148;2458
1792;1895;770;2374
1000;837;48;884
6416;6207;1755;6523
7458;6564;2073;5069
6542;6505;2004;4934
4583;3991;1890;6728
7083;6588;1165;6618
2250;2015;707;3628
3750;3240;535;6405
917;839;254;5687
6208;4584;1000;8140
4500;3882;317;4390
2667;2529;672;4482
500;340;53;303
3542;2322;811;1733
7041;6106;2036;5932
1666;494;178;3054
7625;7368;3471;9057
1917;2059;940;2993
2417;2045;223;3428
7917;4372;545;5107
8833;8169;3439;9988
9500;9018;3983;8805
3416;2775;115;3090
3959;3038;1159;3533
5291;4007;926;5843
2875;2726;740;2725
584;383;133;481
9000;7875;1070;9300
958;869;179;995
6959;6900;2250;5963
6917;5576;551;9112
5500;4978;1272;6107
2792;3003;1371;7600
333;226;15;356
2208;2324;1032;2417
667;709;334;2696
4708;3630;1076;2720
10875;9456;2704;8007
375;138;35;619
1666;1655;681;2073
3458;3733;1734;4028
4500;4479;1545;3518
1875;1879;820;5837
2375;2555;1089;3221
9875;9420;4207;9583
2666;2586;809;2428
875;806;274;580
23875;7667;168;7876
4084;1271;383;2012
2000;2058;973;5061
2375;2374;1078;4002
8042;7665;2003;8944
1041;900;227;1876
4959;4992;1688;4852
8792;7692;3063;9959
14792;13648;4490;9082
959;763;126;1696
666;466;29;8672
4917;3667;1159;3307
7667;7313;1965;5898
3666;3690;1316;4422
8041;7438;1336;6265
8875;7651;1858;5646
4584;4203;1365;6392
7709;6868;888;9851
5208;4668;201;6009
3500;3519;1160;9743
10041;9224;1585;7784
6750;6526;1802;5583
8750;7479;2360;4920
500;415;96;568
1084;1029;359;1663
3500;2413;525;5404
9750;7334;516;6880
6500;6220;1590;6694
11417;11193;4572;9538
2750;2648;896;1952
1667;1732;710;2445
9542;8372;1072;7640
2167;2112;661;2697
5625;5264;1311;5686
10333;8858;624;7944
6917;7346;3241;8826
10708;10064;3662;8141
8375;6823;46;7643
1833;1751;582;1260
4500;2498;1157;8149
8709;8393;3717;8404
2542;2448;690;1980
3917;4043;1709;3612
1541;1714;820;1751
3833;3530;598;6764
6292;4863;837;3959
2250;1970;228;6603
3583;3335;926;5557
4916;3598;723;3046
3792;3284;338;8147
8708;7002;2601;5320
459;173;36;386
7791;5627;265;6469
2833;2376;292;9899
7417;6543;1420;5859
1667;1383;321;1368
2000;1954;751;2107
2666;2420;680;9141
1292;1085;223;1982
7042;6140;690;8003
11583;11381;3397;9357
4666;4187;949;4788
1958;1973;707;6551
6959;5723;2743;5996
6042;5887;1840;5769
6375;5176;948;7758
4875;4561;1929;8789
666;392;61;322
7542;7219;2196;8956
4042;3595;861;4672
2459;1795;844;3871
6125;6140;2243;6437
7709;7003;2522;5570
1500;1742;720;5852
2042;1638;704;3014
8584;7991;3014;7712
2750;1711;472;2466
2042;1819;405;4207
11417;9774;3161;7326
6417;6071;1801;4786
2792;2818;1024;2253
2083;2076;714;4702
7666;7020;1760;5495
3750;3361;473;7973
2000;1828;384;2677
6667;5424;35;6244
417;196;65;337
833;727;312;4689
11750;11416;3593;8591
2291;1819;268;2293
5875;5330;1309;4667
7083;2292;575;6270
13792;5133;1454;4176
5334;1858;530;6709
38208;5777;1386;5684
792;142;21;212
16667;5209;953;5042
12916;5135;2039;8863
9625;3983;1741;4349
11750;4566;1528;3689
356583;1397;510;1479
2083;1819;823;3900
2750;2346;651;3016
11333;9643;2821;7484
5250;4783;1001;3731
4291;3769;752;3850
11250;10679;2581;8995
3250;3272;1468;6575
5833;5910;2163;4382
5167;4299;1373;3443
708;602;271;1073
7375;7228;2072;7693
11417;12068;4401;9546
2959;2581;428;2969
6458;5871;1632;6500
4625;4005;566;3642
2709;2627;884;2942
1833;1657;401;1213
625;545;234;3003
6542;5835;894;5074
4834;4495;809;6731
750;599;234;471
3208;3008;670;2858
3125;2915;669;2478
6083;6100;2031;5137
5208;5314;1773;3624
1792;1743;553;4521
834;811;272;1074
8625;8561;2579;8391
9208;9385;3276;9631
8416;6322;1614;7551
4667;4374;1908;8723
5667;5347;1124;5062
1541;1294;189;6776
4875;5259;2053;4226
3292;2939;681;3470
5333;4593;1410;3880
8000;7475;2960;5997
9417;7859;186;7884
1000;894;331;723
3500;3320;768;5740
10500;10167;3482;9466
4750;4052;199;5162
2167;1865;155;3999
3041;2554;185;3568
1125;1096;348;1128
6625;6659;2358;5551
2250;1020;63;1039
9917;7312;2990;6364
7500;6911;1549;7064
1667;1584;424;1403
2708;2705;1074;4063
4334;4308;1448;4122
2083;2324;1066;4756
4917;4695;1114;6866
10666;9830;3288;8695
8375;8167;2628;8570
1625;1395;324;1251
3291;3149;1042;5267
2792;2288;59;5419
2625;2576;849;2436
625;544;148;1106
6750;6818;2337;9233
5000;4646;1053;5355
7750;7744;3066;7811
4709;3859;36;5237
7167;7384;2660;6161
2500;2264;506;2953
9459;8786;1769;9660
292;148;49;117
1125;1095;402;3014
5833;6165;2461;7991
1125;1061;320;944
10542;10960;3682;8648
917;837;228;656
7208;6603;1086;5646
3375;3430;1129;5869
8750;8070;1527;9269
4166;3501;580;3495
3917;3443;497;6144
1250;1129;321;884
5458;5360;1714;7118
7459;7277;2087;6201
8500;7973;1694;8910
13667;12836;4241;8497
8459;7901;2140;9821
6916;5672;73;9876
4917;4445;963;5589
375;274;57;276
5208;4788;734;4256
12917;12862;4261;8811
3791;3760;1069;3832
2125;2192;785;2799
9417;9724;4476;9402
1917;1669;617;1909
9084;7329;165;9901
3333;3085;892;3486
2709;2773;991;2400
5875;5317;1116;4306
2750;1358;459;4811
7458;7509;2684;7317
5958;5909;2020;5929
3125;3287;1600;8912
2584;2359;524;2699
5791;5628;1938;5433
2792;2532;572;2913
4375;4657;1996;4747
3084;2873;669;4076
3083;2565;326;2482
250;115;16;294
8667;8249;2557;6268
10125;9795;2657;7900
1792;1667;392;5618
3084;3099;1092;3652
959;684;73;653
2666;2735;1195;4132
3500;3048;352;6032
2291;2165;828;6431
16041;12629;3957;8725
5875;6059;2278;7900
4917;4153;229;5531
4791;4419;833;4635
3625;3598;1097;2778
5375;4459;26;7435
3208;3393;1439;4099
542;419;97;515
2292;2676;1279;3251
1625;1356;105;1648
3167;3049;777;7753
8875;9401;4027;8541
2500;2505;882;2964
9458;9190;2526;7079
4542;4288;1153;7332
10708;9369;1031;9973
6667;6727;1961;5649
3500;3590;1358;3264
667;545;84;3469
1625;1531;548;2644
2000;1872;532;3014
875;824;303;627
3083;2546;52;8262
1042;955;354;1612
8083;8063;2914;7969
1500;1362;423;2039
7750;6452;153;7889
3000;2652;377;7853
1209;990;127;1051
14458;14199;4791;9661
4250;3273;512;8659
667;376;140;458
7750;7864;3067;8864
2917;2623;874;1809
2875;3034;1280;3141
2292;2006;469;1738
500;258;98;249
6959;6574;2062;5810
250;128;31;272
6375;5319;524;9475
6125;5264;284;5280
4375;4155;1006;6990
2250;2064;446;2841
542;446;145;385
541;268;127;811
8333;7369;1463;5705
5875;5936;1824;4564
4166;3963;941;3715
5667;5683;1818;5601
4166;3586;1306;3200
2084;1994;831;4737
4375;3972;1021;3776
3083;2186;44;3212
8333;7644;1491;9224
1875;1763;594;8483
3083;2937;1353;7549
8667;7444;1253;8972
1583;1404;383;1316
4208;4020;1117;6006
2125;2116;642;4104
3209;2831;676;7911
10167;9118;1854;9503
1542;1148;17;3604
1541;1402;328;1908
2416;2151;383;2430
3375;3454;1420;6216
1291;1115;414;1027
3333;3287;1229;2506
1208;1059;292;1552
416;197;85;182
6209;5940;1792;4234
1167;1011;233;2304
4291;3486;70;5129
3000;2485;188;3776
3292;3216;1083;7324
7833;7702;3521;7454
5375;5545;2535;9534
4541;4196;1039;5100
4834;4251;1035;3839
500;204;62;194
8917;3362;1517;8772
7334;6438;2185;5750
8083;7349;1775;6168
5083;5448;2426;6442
9667;8092;390;8413
1458;914;350;987
10000;9241;1803;8403
3292;3145;1479;7830
5541;5576;2585;5256
5250;4781;1278;5238
1042;837;188;1050
2458;2125;302;3801
4250;4032;1037;5592
7375;5189;877;8142
2916;2842;811;2029
3667;3519;1642;4437
12834;13249;4787;9794
9584;9147;2595;8280
2375;2231;593;3309
3917;3756;875;3152
833;619;80;701
5375;5210;1374;6336
3291;3002;679;2293
8458;7609;1523;6782
32792;10358;3575;8182
7458;7211;3487;9874
5208;4370;371;4464
4459;4581;2055;4801
6417;6153;1987;4263
4834;4193;706;4559
458;269;17;382
8958;8687;3283;9423
1375;1154;282;939
6708;6303;1866;6425
10750;10423;3961;8775
4250;4154;1700;8955
5542;4359;504;7650
5834;5774;2309;8565
3541;3110;615;3744
2833;2707;1122;2300
5708;5076;1241;4092
4292;3702;1077;7853
17209;12808;4102;9152
1250;768;112;1053
10709;9339;2108;9367
9458;9129;2795;6829
2584;2559;1033;2902
5958;4757;70;6259
1833;1651;480;1727
3208;2955;1144;7418
